group,actor,recipient,category,start,stop
52,resident,intruder,none,1724,1776
52,resident,intruder,investigation,1777,1805
52,resident,intruder,none,1806,1861
52,resident,intruder,investigation,1862,1902
52,resident,intruder,mount,1903,1963
52,resident,intruder,investigation,1964,1970
52,resident,intruder,none,1971,2021
52,resident,intruder,investigation,2022,2107
52,resident,intruder,none,2108,2235
52,resident,intruder,investigation,2236,2281
52,resident,intruder,none,2282,2373
52,resident,intruder,investigation,2374,2414
52,resident,intruder,none,2415,2450
52,resident,intruder,investigation,2451,2460
52,resident,intruder,none,2461,2763
52,resident,intruder,investigation,2764,2783
52,resident,intruder,mount,2784,2873
52,resident,intruder,investigation,2874,2935
52,resident,intruder,none,2936,3056
52,resident,intruder,investigation,3057,3079
52,resident,intruder,mount,3080,3096
52,resident,intruder,investigation,3097,3126
52,resident,intruder,none,3127,3150
52,resident,intruder,investigation,3151,3188
52,resident,intruder,mount,3189,3234
52,resident,intruder,investigation,3235,3252
52,resident,intruder,none,3253,3538
52,resident,intruder,investigation,3539,3569
52,resident,intruder,mount,3570,3616
52,resident,intruder,investigation,3617,3625
52,resident,intruder,none,3626,3702
52,resident,intruder,investigation,3703,3720
52,resident,intruder,none,3721,4347
52,resident,intruder,investigation,4348,4373
52,resident,intruder,none,4374,4535
52,resident,intruder,investigation,4536,4573
52,resident,intruder,mount,4574,4619
52,resident,intruder,investigation,4620,4634
52,resident,intruder,none,4635,4665
52,resident,intruder,investigation,4666,4683
52,resident,intruder,none,4684,4852
52,resident,intruder,investigation,4853,4877
52,resident,intruder,mount,4878,4900
52,resident,intruder,investigation,4901,4975
52,resident,intruder,none,4976,5473
52,resident,intruder,investigation,5474,5484
52,resident,intruder,none,5485,5638
52,resident,intruder,investigation,5639,5670
52,resident,intruder,none,5671,6285
52,resident,intruder,investigation,6286,6390
52,resident,intruder,none,6391,7203
52,resident,intruder,investigation,7204,7218
52,resident,intruder,none,7219,7302
52,resident,intruder,investigation,7303,7375
52,resident,intruder,none,7376,8343
52,resident,intruder,investigation,8344,8357
52,resident,intruder,none,8358,8703
52,resident,intruder,investigation,8704,8710
52,resident,intruder,none,8711,9071
52,resident,intruder,investigation,9072,9124
52,resident,intruder,none,9125,9692
52,resident,intruder,investigation,9693,9698
52,resident,intruder,none,9699,9882
52,resident,intruder,investigation,9883,9906
52,resident,intruder,none,9907,10123
52,resident,intruder,investigation,10124,10128
52,resident,intruder,none,10129,10171
52,resident,intruder,investigation,10172,10183
52,resident,intruder,none,10184,10357
52,resident,intruder,investigation,10358,10382
52,resident,intruder,none,10383,10924
52,resident,intruder,investigation,10925,10959
52,resident,intruder,none,10960,11210
52,resident,intruder,investigation,11211,11219
52,resident,intruder,none,11220,11585
52,resident,intruder,investigation,11586,11596
52,resident,intruder,none,11597,11608
52,resident,intruder,investigation,11609,11634
52,resident,intruder,none,11635,12277
52,resident,intruder,investigation,12278,12288
52,resident,intruder,none,12289,12334
52,resident,intruder,investigation,12335,12369
52,resident,intruder,mount,12370,12424
52,resident,intruder,investigation,12425,12439
52,resident,intruder,mount,12440,12443
52,resident,intruder,investigation,12444,12501
52,resident,intruder,mount,12502,12519
52,resident,intruder,investigation,12520,12528
52,resident,intruder,mount,12529,12589
52,resident,intruder,investigation,12590,12628
52,resident,intruder,mount,12629,12722
52,resident,intruder,investigation,12723,12776
52,resident,intruder,none,12777,14112
52,resident,intruder,investigation,14113,14155
52,resident,intruder,none,14156,14173
52,resident,intruder,investigation,14174,14209
52,resident,intruder,none,14210,14539
52,resident,intruder,investigation,14540,14563
52,resident,intruder,mount,14564,14578
52,resident,intruder,investigation,14579,14583
52,resident,intruder,mount,14584,14654
52,resident,intruder,investigation,14655,14672
52,resident,intruder,mount,14673,14727
52,resident,intruder,investigation,14728,14757
52,resident,intruder,mount,14758,14772
52,resident,intruder,investigation,14773,14786
52,resident,intruder,none,14787,14824
52,resident,intruder,investigation,14825,14835
52,resident,intruder,none,14836,15406
52,resident,intruder,investigation,15407,15415
52,resident,intruder,none,15416,15599
52,resident,intruder,investigation,15600,15633
52,resident,intruder,none,15634,15796
52,resident,intruder,investigation,15797,15815
52,resident,intruder,mount,15816,15910
52,resident,intruder,investigation,15911,15923
52,resident,intruder,none,15924,15951
52,resident,intruder,investigation,15952,16010
52,resident,intruder,none,16011,16648
52,resident,intruder,investigation,16649,16663
52,resident,intruder,none,16664,16931
52,resident,intruder,investigation,16932,16938
52,resident,intruder,none,16939,17307
52,resident,intruder,investigation,17308,17318
52,resident,intruder,none,17319,17471
53,intruder,resident,none,0,17318
53,resident,intruder,none,0,0
53,resident,intruder,investigation,1,266
53,resident,intruder,none,267,355
53,resident,intruder,investigation,356,701
53,resident,intruder,none,702,827
53,resident,intruder,investigation,828,868
53,resident,intruder,none,869,1184
53,resident,intruder,investigation,1185,1335
53,resident,intruder,mount,1336,1393
53,resident,intruder,investigation,1394,1468
53,resident,intruder,mount,1469,1501
53,resident,intruder,investigation,1502,1534
53,resident,intruder,none,1535,1914
53,resident,intruder,investigation,1915,1933
53,resident,intruder,none,1934,2460
53,resident,intruder,investigation,2461,2495
53,resident,intruder,mount,2496,2626
53,resident,intruder,investigation,2627,2639
53,resident,intruder,mount,2640,2657
53,resident,intruder,investigation,2658,2716
53,resident,intruder,none,2717,3120
53,resident,intruder,investigation,3121,3158
53,resident,intruder,mount,3159,3208
53,resident,intruder,none,3209,3478
53,resident,intruder,investigation,3479,3614
53,resident,intruder,mount,3615,3680
53,resident,intruder,investigation,3681,3690
53,resident,intruder,mount,3691,3715
53,resident,intruder,investigation,3716,3739
53,resident,intruder,none,3740,4197
53,resident,intruder,investigation,4198,4262
53,resident,intruder,mount,4263,4279
53,resident,intruder,investigation,4280,4430
53,resident,intruder,none,4431,5143
53,resident,intruder,investigation,5144,5151
53,resident,intruder,none,5152,5973
53,resident,intruder,investigation,5974,6038
53,resident,intruder,mount,6039,6076
53,resident,intruder,investigation,6077,6105
53,resident,intruder,mount,6106,6142
53,resident,intruder,investigation,6143,6193
53,resident,intruder,mount,6194,6204
53,resident,intruder,investigation,6205,6207
53,resident,intruder,none,6208,7235
53,resident,intruder,investigation,7236,7268
53,resident,intruder,mount,7269,7323
53,resident,intruder,investigation,7324,7337
53,resident,intruder,mount,7338,7386
53,resident,intruder,investigation,7387,7389
53,resident,intruder,none,7390,8758
53,resident,intruder,investigation,8759,9132
53,resident,intruder,none,9133,9970
53,resident,intruder,investigation,9971,10021
53,resident,intruder,mount,10022,10041
53,resident,intruder,investigation,10042,10051
53,resident,intruder,mount,10052,10159
53,resident,intruder,investigation,10160,10474
53,resident,intruder,mount,10475,10527
53,resident,intruder,investigation,10528,10537
53,resident,intruder,none,10538,11926
53,resident,intruder,investigation,11927,12066
53,resident,intruder,none,12067,12784
53,resident,intruder,investigation,12785,12834
53,resident,intruder,none,12835,13380
53,resident,intruder,investigation,13381,13692
53,resident,intruder,none,13693,15394
53,resident,intruder,investigation,15395,15442
53,resident,intruder,mount,15443,15496
53,resident,intruder,investigation,15497,15544
53,resident,intruder,mount,15545,15608
53,resident,intruder,investigation,15609,15644
53,resident,intruder,mount,15645,15670
53,resident,intruder,investigation,15671,15683
53,resident,intruder,none,15684,16637
53,resident,intruder,investigation,16638,16778
53,resident,intruder,mount,16779,16781
53,resident,intruder,investigation,16782,16847
53,resident,intruder,none,16848,17318
54,intruder,resident,none,0,17636
54,resident,intruder,none,0,0
54,resident,intruder,investigation,1,404
54,resident,intruder,none,405,421
54,resident,intruder,investigation,422,1110
54,resident,intruder,none,1111,1151
54,resident,intruder,investigation,1152,1454
54,resident,intruder,none,1455,1474
54,resident,intruder,investigation,1475,1796
54,resident,intruder,none,1797,1821
54,resident,intruder,investigation,1822,1881
54,resident,intruder,none,1882,1897
54,resident,intruder,investigation,1898,2106
54,resident,intruder,none,2107,2144
54,resident,intruder,investigation,2145,2600
54,resident,intruder,none,2601,2620
54,resident,intruder,investigation,2621,2696
54,resident,intruder,mount,2697,2742
54,resident,intruder,investigation,2743,2759
54,resident,intruder,none,2760,2796
54,resident,intruder,investigation,2797,2954
54,resident,intruder,mount,2955,2982
54,resident,intruder,investigation,2983,3074
54,resident,intruder,none,3075,3191
54,resident,intruder,investigation,3192,3203
54,resident,intruder,none,3204,3446
54,resident,intruder,investigation,3447,3479
54,resident,intruder,none,3480,3699
54,resident,intruder,investigation,3700,3778
54,resident,intruder,mount,3779,3801
54,resident,intruder,investigation,3802,3830
54,resident,intruder,none,3831,3891
54,resident,intruder,investigation,3892,3903
54,resident,intruder,none,3904,3971
54,resident,intruder,investigation,3972,4008
54,resident,intruder,none,4009,4056
54,resident,intruder,investigation,4057,4141
54,resident,intruder,none,4142,4412
54,resident,intruder,investigation,4413,4472
54,resident,intruder,mount,4473,4498
54,resident,intruder,investigation,4499,4637
54,resident,intruder,none,4638,4976
54,resident,intruder,investigation,4977,5003
54,resident,intruder,none,5004,5254
54,resident,intruder,investigation,5255,5271
54,resident,intruder,none,5272,5376
54,resident,intruder,investigation,5377,5408
54,resident,intruder,mount,5409,5564
54,resident,intruder,investigation,5565,5571
54,resident,intruder,mount,5572,5617
54,resident,intruder,investigation,5618,5649
54,resident,intruder,none,5650,5768
54,resident,intruder,investigation,5769,5801
54,resident,intruder,mount,5802,5858
54,resident,intruder,investigation,5859,5949
54,resident,intruder,mount,5950,5997
54,resident,intruder,investigation,5998,6002
54,resident,intruder,none,6003,6144
54,resident,intruder,investigation,6145,6448
54,resident,intruder,none,6449,6982
54,resident,intruder,investigation,6983,6989
54,resident,intruder,none,6990,7136
54,resident,intruder,investigation,7137,7199
54,resident,intruder,none,7200,7221
54,resident,intruder,investigation,7222,7242
54,resident,intruder,none,7243,7695
54,resident,intruder,investigation,7696,7746
54,resident,intruder,none,7747,7949
54,resident,intruder,investigation,7950,8054
54,resident,intruder,none,8055,8522
54,resident,intruder,investigation,8523,8556
54,resident,intruder,mount,8557,8630
54,resident,intruder,investigation,8631,8637
54,resident,intruder,none,8638,8911
54,resident,intruder,investigation,8912,8940
54,resident,intruder,mount,8941,8995
54,resident,intruder,investigation,8996,9001
54,resident,intruder,none,9002,9197
54,resident,intruder,investigation,9198,9232
54,resident,intruder,none,9233,9630
54,resident,intruder,investigation,9631,9665
54,resident,intruder,none,9666,9816
54,resident,intruder,investigation,9817,9844
54,resident,intruder,none,9845,9880
54,resident,intruder,investigation,9881,9992
54,resident,intruder,none,9993,10292
54,resident,intruder,investigation,10293,10325
54,resident,intruder,mount,10326,10415
54,resident,intruder,investigation,10416,10433
54,resident,intruder,mount,10434,10449
54,resident,intruder,investigation,10450,10465
54,resident,intruder,mount,10466,10481
54,resident,intruder,investigation,10482,10494
54,resident,intruder,none,10495,10764
54,resident,intruder,investigation,10765,10776
54,resident,intruder,none,10777,11047
54,resident,intruder,investigation,11048,11112
54,resident,intruder,mount,11113,11156
54,resident,intruder,investigation,11157,11165
54,resident,intruder,mount,11166,11217
54,resident,intruder,investigation,11218,11252
54,resident,intruder,none,11253,11330
54,resident,intruder,investigation,11331,11420
54,resident,intruder,none,11421,11540
54,resident,intruder,investigation,11541,11579
54,resident,intruder,none,11580,11911
54,resident,intruder,investigation,11912,11978
54,resident,intruder,none,11979,12473
54,resident,intruder,investigation,12474,12557
54,resident,intruder,none,12558,12859
54,resident,intruder,investigation,12860,12894
54,resident,intruder,none,12895,13193
54,resident,intruder,investigation,13194,13241
54,resident,intruder,none,13242,13550
54,resident,intruder,investigation,13551,13561
54,resident,intruder,none,13562,13833
54,resident,intruder,investigation,13834,13840
54,resident,intruder,none,13841,14115
54,resident,intruder,investigation,14116,14528
54,resident,intruder,none,14529,14874
54,resident,intruder,investigation,14875,14889
54,resident,intruder,none,14890,15046
54,resident,intruder,investigation,15047,15060
54,resident,intruder,none,15061,15808
54,resident,intruder,investigation,15809,15869
54,resident,intruder,none,15870,16040
54,resident,intruder,investigation,16041,16185
54,resident,intruder,mount,16186,16267
54,resident,intruder,none,16268,16322
54,resident,intruder,investigation,16323,16330
54,resident,intruder,none,16331,16394
54,resident,intruder,investigation,16395,16478
54,resident,intruder,mount,16479,16542
54,resident,intruder,investigation,16543,16561
54,resident,intruder,none,16562,16906
54,resident,intruder,investigation,16907,16913
54,resident,intruder,none,16914,17549
54,resident,intruder,investigation,17550,17579
54,resident,intruder,none,17580,17611
54,resident,intruder,investigation,17612,17620
54,resident,intruder,none,17621,17636
55,intruder,resident,none,0,16419
55,resident,intruder,none,0,40
55,resident,intruder,investigation,41,490
55,resident,intruder,none,491,546
55,resident,intruder,investigation,547,608
55,resident,intruder,none,609,697
55,resident,intruder,investigation,698,1265
55,resident,intruder,none,1266,1283
55,resident,intruder,investigation,1284,1502
55,resident,intruder,none,1503,1548
55,resident,intruder,investigation,1549,1813
55,resident,intruder,none,1814,1842
55,resident,intruder,investigation,1843,1853
55,resident,intruder,none,1854,1958
55,resident,intruder,investigation,1959,1983
55,resident,intruder,none,1984,2062
55,resident,intruder,investigation,2063,2091
55,resident,intruder,none,2092,2159
55,resident,intruder,investigation,2160,2205
55,resident,intruder,none,2206,2241
55,resident,intruder,investigation,2242,2445
55,resident,intruder,none,2446,2555
55,resident,intruder,investigation,2556,3279
55,resident,intruder,none,3280,3832
55,resident,intruder,investigation,3833,3874
55,resident,intruder,none,3875,4071
55,resident,intruder,investigation,4072,4426
55,resident,intruder,none,4427,4468
55,resident,intruder,investigation,4469,4557
55,resident,intruder,none,4558,4648
55,resident,intruder,investigation,4649,4887
55,resident,intruder,none,4888,4931
55,resident,intruder,investigation,4932,5276
55,resident,intruder,none,5277,5356
55,resident,intruder,investigation,5357,5654
55,resident,intruder,none,5655,5734
55,resident,intruder,investigation,5735,5754
55,resident,intruder,none,5755,5911
55,resident,intruder,investigation,5912,6312
55,resident,intruder,none,6313,6539
55,resident,intruder,investigation,6540,6906
55,resident,intruder,none,6907,6988
55,resident,intruder,investigation,6989,7210
55,resident,intruder,none,7211,7675
55,resident,intruder,investigation,7676,7864
55,resident,intruder,none,7865,7904
55,resident,intruder,investigation,7905,7935
55,resident,intruder,none,7936,8050
55,resident,intruder,investigation,8051,8786
55,resident,intruder,none,8787,8851
55,resident,intruder,investigation,8852,8866
55,resident,intruder,none,8867,8916
55,resident,intruder,investigation,8917,9677
55,resident,intruder,none,9678,9794
55,resident,intruder,investigation,9795,9951
55,resident,intruder,none,9952,10127
55,resident,intruder,investigation,10128,10374
55,resident,intruder,none,10375,10581
55,resident,intruder,investigation,10582,10603
55,resident,intruder,none,10604,10690
55,resident,intruder,investigation,10691,10702
55,resident,intruder,none,10703,10872
55,resident,intruder,investigation,10873,11382
55,resident,intruder,none,11383,11447
55,resident,intruder,investigation,11448,11717
55,resident,intruder,none,11718,11792
55,resident,intruder,investigation,11793,12090
55,resident,intruder,none,12091,12164
55,resident,intruder,investigation,12165,12348
55,resident,intruder,none,12349,12395
55,resident,intruder,investigation,12396,12529
55,resident,intruder,none,12530,12699
55,resident,intruder,investigation,12700,12731
55,resident,intruder,none,12732,12749
55,resident,intruder,investigation,12750,12903
55,resident,intruder,none,12904,13126
55,resident,intruder,investigation,13127,13976
55,resident,intruder,none,13977,13998
55,resident,intruder,investigation,13999,14501
55,resident,intruder,none,14502,14536
55,resident,intruder,investigation,14537,14564
55,resident,intruder,none,14565,14698
55,resident,intruder,investigation,14699,15353
55,resident,intruder,none,15354,15415
55,resident,intruder,investigation,15416,15890
55,resident,intruder,none,15891,15936
55,resident,intruder,investigation,15937,16092
55,resident,intruder,none,16093,16129
55,resident,intruder,investigation,16130,16203
55,resident,intruder,none,16204,16314
55,resident,intruder,investigation,16315,16419
56,intruder,resident,none,0,18616
56,resident,intruder,none,0,0
56,resident,intruder,investigation,1,634
56,resident,intruder,none,635,680
56,resident,intruder,investigation,681,1211
56,resident,intruder,none,1212,1389
56,resident,intruder,investigation,1390,1668
56,resident,intruder,none,1669,1727
56,resident,intruder,investigation,1728,1756
56,resident,intruder,none,1757,1856
56,resident,intruder,investigation,1857,1898
56,resident,intruder,mount,1899,1934
56,resident,intruder,investigation,1935,1957
56,resident,intruder,none,1958,1986
56,resident,intruder,investigation,1987,2095
56,resident,intruder,none,2096,2260
56,resident,intruder,investigation,2261,2622
56,resident,intruder,none,2623,2810
56,resident,intruder,investigation,2811,2904
56,resident,intruder,none,2905,3050
56,resident,intruder,investigation,3051,3091
56,resident,intruder,mount,3092,3137
56,resident,intruder,investigation,3138,3151
56,resident,intruder,mount,3152,3207
56,resident,intruder,investigation,3208,3238
56,resident,intruder,none,3239,3478
56,resident,intruder,investigation,3479,3554
56,resident,intruder,none,3555,3774
56,resident,intruder,investigation,3775,3831
56,resident,intruder,none,3832,4106
56,resident,intruder,investigation,4107,4115
56,resident,intruder,none,4116,4209
56,resident,intruder,investigation,4210,4260
56,resident,intruder,none,4261,4641
56,resident,intruder,investigation,4642,4793
56,resident,intruder,none,4794,5230
56,resident,intruder,investigation,5231,5325
56,resident,intruder,none,5326,5654
56,resident,intruder,investigation,5655,5666
56,resident,intruder,none,5667,5936
56,resident,intruder,investigation,5937,6007
56,resident,intruder,none,6008,6106
56,resident,intruder,investigation,6107,6124
56,resident,intruder,none,6125,6194
56,resident,intruder,investigation,6195,6209
56,resident,intruder,none,6210,6271
56,resident,intruder,investigation,6272,6293
56,resident,intruder,mount,6294,6392
56,resident,intruder,investigation,6393,6414
56,resident,intruder,mount,6415,6446
56,resident,intruder,investigation,6447,6485
56,resident,intruder,none,6486,7103
56,resident,intruder,investigation,7104,7144
56,resident,intruder,none,7145,7734
56,resident,intruder,investigation,7735,8198
56,resident,intruder,none,8199,8755
56,resident,intruder,investigation,8756,8858
56,resident,intruder,none,8859,9218
56,resident,intruder,investigation,9219,9244
56,resident,intruder,none,9245,9282
56,resident,intruder,investigation,9283,9300
56,resident,intruder,none,9301,10009
56,resident,intruder,investigation,10010,10096
56,resident,intruder,none,10097,10391
56,resident,intruder,investigation,10392,10614
56,resident,intruder,none,10615,10860
56,resident,intruder,investigation,10861,11181
56,resident,intruder,none,11182,11397
56,resident,intruder,investigation,11398,11441
56,resident,intruder,none,11442,11637
56,resident,intruder,investigation,11638,11671
56,resident,intruder,none,11672,12062
56,resident,intruder,investigation,12063,12111
56,resident,intruder,mount,12112,12185
56,resident,intruder,investigation,12186,12224
56,resident,intruder,none,12225,12484
56,resident,intruder,investigation,12485,12558
56,resident,intruder,none,12559,13005
56,resident,intruder,investigation,13006,13123
56,resident,intruder,none,13124,13556
56,resident,intruder,investigation,13557,13601
56,resident,intruder,none,13602,14192
56,resident,intruder,investigation,14193,14312
56,resident,intruder,none,14313,14403
56,resident,intruder,investigation,14404,14464
56,resident,intruder,none,14465,14704
56,resident,intruder,investigation,14705,14734
56,resident,intruder,mount,14735,14767
56,resident,intruder,investigation,14768,14973
56,resident,intruder,none,14974,15022
56,resident,intruder,investigation,15023,15046
56,resident,intruder,none,15047,15633
56,resident,intruder,investigation,15634,15662
56,resident,intruder,none,15663,15862
56,resident,intruder,investigation,15863,15942
56,resident,intruder,none,15943,16085
56,resident,intruder,investigation,16086,16094
56,resident,intruder,none,16095,16253
56,resident,intruder,investigation,16254,16299
56,resident,intruder,none,16300,16359
56,resident,intruder,investigation,16360,16413
56,resident,intruder,none,16414,16766
56,resident,intruder,investigation,16767,16780
56,resident,intruder,none,16781,16953
56,resident,intruder,investigation,16954,16999
56,resident,intruder,none,17000,17234
56,resident,intruder,investigation,17235,17369
56,resident,intruder,none,17370,17505
56,resident,intruder,investigation,17506,17516
56,resident,intruder,none,17517,17905
56,resident,intruder,investigation,17906,17954
56,resident,intruder,none,17955,18229
56,resident,intruder,investigation,18230,18310
56,resident,intruder,none,18311,18505
56,resident,intruder,investigation,18506,18526
56,resident,intruder,none,18527,18613
56,resident,intruder,investigation,18614,18616
57,intruder,resident,none,0,18422
57,resident,intruder,none,0,0
57,resident,intruder,investigation,1,96
57,resident,intruder,none,97,127
57,resident,intruder,investigation,128,205
57,resident,intruder,none,206,225
57,resident,intruder,investigation,226,346
57,resident,intruder,none,347,416
57,resident,intruder,investigation,417,1751
57,resident,intruder,none,1752,1785
57,resident,intruder,investigation,1786,1830
57,resident,intruder,none,1831,2100
57,resident,intruder,investigation,2101,2785
57,resident,intruder,none,2786,2803
57,resident,intruder,investigation,2804,2813
57,resident,intruder,none,2814,2960
57,resident,intruder,investigation,2961,3099
57,resident,intruder,none,3100,3127
57,resident,intruder,investigation,3128,3531
57,resident,intruder,none,3532,3569
57,resident,intruder,investigation,3570,3815
57,resident,intruder,none,3816,3833
57,resident,intruder,investigation,3834,3921
57,resident,intruder,none,3922,3978
57,resident,intruder,investigation,3979,4559
57,resident,intruder,none,4560,4702
57,resident,intruder,investigation,4703,4828
57,resident,intruder,none,4829,4862
57,resident,intruder,investigation,4863,4970
57,resident,intruder,none,4971,5077
57,resident,intruder,investigation,5078,5086
57,resident,intruder,none,5087,5253
57,resident,intruder,investigation,5254,5295
57,resident,intruder,none,5296,5328
57,resident,intruder,investigation,5329,5369
57,resident,intruder,none,5370,5408
57,resident,intruder,investigation,5409,5468
57,resident,intruder,none,5469,5504
57,resident,intruder,investigation,5505,5510
57,resident,intruder,none,5511,5624
57,resident,intruder,investigation,5625,5664
57,resident,intruder,none,5665,5703
57,resident,intruder,investigation,5704,5724
57,resident,intruder,none,5725,6020
57,resident,intruder,investigation,6021,6036
57,resident,intruder,none,6037,6135
57,resident,intruder,investigation,6136,6201
57,resident,intruder,none,6202,6232
57,resident,intruder,investigation,6233,6727
57,resident,intruder,none,6728,6850
57,resident,intruder,investigation,6851,6900
57,resident,intruder,none,6901,6931
57,resident,intruder,investigation,6932,6970
57,resident,intruder,none,6971,6995
57,resident,intruder,investigation,6996,7007
57,resident,intruder,none,7008,7038
57,resident,intruder,investigation,7039,7047
57,resident,intruder,none,7048,7135
57,resident,intruder,investigation,7136,7175
57,resident,intruder,none,7176,7203
57,resident,intruder,investigation,7204,7216
57,resident,intruder,none,7217,7268
57,resident,intruder,investigation,7269,7502
57,resident,intruder,none,7503,7563
57,resident,intruder,investigation,7564,7647
57,resident,intruder,none,7648,7767
57,resident,intruder,investigation,7768,7917
57,resident,intruder,none,7918,8128
57,resident,intruder,investigation,8129,8457
57,resident,intruder,none,8458,8563
57,resident,intruder,investigation,8564,8575
57,resident,intruder,none,8576,8682
57,resident,intruder,investigation,8683,8746
57,resident,intruder,none,8747,8759
57,resident,intruder,investigation,8760,8833
57,resident,intruder,none,8834,9005
57,resident,intruder,investigation,9006,9090
57,resident,intruder,none,9091,9315
57,resident,intruder,investigation,9316,9342
57,resident,intruder,none,9343,9450
57,resident,intruder,investigation,9451,9531
57,resident,intruder,none,9532,9683
57,resident,intruder,investigation,9684,9726
57,resident,intruder,none,9727,10128
57,resident,intruder,investigation,10129,10162
57,resident,intruder,none,10163,10297
57,resident,intruder,investigation,10298,10545
57,resident,intruder,none,10546,10611
57,resident,intruder,investigation,10612,10618
57,resident,intruder,none,10619,10736
57,resident,intruder,investigation,10737,10792
57,resident,intruder,none,10793,10819
57,resident,intruder,investigation,10820,10999
57,resident,intruder,none,11000,11370
57,resident,intruder,investigation,11371,11451
57,resident,intruder,none,11452,11649
57,resident,intruder,investigation,11650,11693
57,resident,intruder,none,11694,11703
57,resident,intruder,investigation,11704,11726
57,resident,intruder,none,11727,11739
57,resident,intruder,investigation,11740,11767
57,resident,intruder,none,11768,12162
57,resident,intruder,investigation,12163,12369
57,resident,intruder,none,12370,12439
57,resident,intruder,investigation,12440,12491
57,resident,intruder,none,12492,12663
57,resident,intruder,investigation,12664,12687
57,resident,intruder,none,12688,12796
57,resident,intruder,investigation,12797,13064
57,resident,intruder,none,13065,13127
57,resident,intruder,investigation,13128,13211
57,resident,intruder,none,13212,13263
57,resident,intruder,investigation,13264,13287
57,resident,intruder,none,13288,13433
57,resident,intruder,investigation,13434,13456
57,resident,intruder,none,13457,13502
57,resident,intruder,investigation,13503,13570
57,resident,intruder,none,13571,13882
57,resident,intruder,investigation,13883,13928
57,resident,intruder,none,13929,14096
57,resident,intruder,investigation,14097,14354
57,resident,intruder,none,14355,14375
57,resident,intruder,investigation,14376,14485
57,resident,intruder,none,14486,14600
57,resident,intruder,investigation,14601,14632
57,resident,intruder,none,14633,14661
57,resident,intruder,investigation,14662,14702
57,resident,intruder,none,14703,14733
57,resident,intruder,investigation,14734,14835
57,resident,intruder,none,14836,15067
57,resident,intruder,investigation,15068,15208
57,resident,intruder,none,15209,15277
57,resident,intruder,investigation,15278,15306
57,resident,intruder,none,15307,15451
57,resident,intruder,investigation,15452,15459
57,resident,intruder,none,15460,15524
57,resident,intruder,investigation,15525,15739
57,resident,intruder,none,15740,16145
57,resident,intruder,investigation,16146,16156
57,resident,intruder,none,16157,16506
57,resident,intruder,investigation,16507,16858
57,resident,intruder,none,16859,16891
57,resident,intruder,investigation,16892,17145
57,resident,intruder,none,17146,17177
57,resident,intruder,investigation,17178,17199
57,resident,intruder,none,17200,17331
57,resident,intruder,investigation,17332,17511
57,resident,intruder,none,17512,17635
57,resident,intruder,investigation,17636,17655
57,resident,intruder,none,17656,17773
57,resident,intruder,investigation,17774,17872
57,resident,intruder,none,17873,17937
57,resident,intruder,investigation,17938,18021
57,resident,intruder,none,18022,18175
57,resident,intruder,investigation,18176,18200
57,resident,intruder,none,18201,18307
57,resident,intruder,investigation,18308,18365
57,resident,intruder,none,18366,18422
58,intruder,resident,none,0,5494
58,resident,intruder,none,0,0
58,resident,intruder,investigation,1,92
58,resident,intruder,none,93,123
58,resident,intruder,investigation,124,313
58,resident,intruder,none,314,340
58,resident,intruder,investigation,341,352
58,resident,intruder,none,353,379
58,resident,intruder,investigation,380,438
58,resident,intruder,none,439,457
58,resident,intruder,investigation,458,747
58,resident,intruder,none,748,808
58,resident,intruder,investigation,809,921
58,resident,intruder,none,922,956
58,resident,intruder,investigation,957,1070
58,resident,intruder,none,1071,1153
58,resident,intruder,investigation,1154,1324
58,resident,intruder,none,1325,1458
58,resident,intruder,investigation,1459,1617
58,resident,intruder,none,1618,1729
58,resident,intruder,investigation,1730,1796
58,resident,intruder,none,1797,1819
58,resident,intruder,investigation,1820,1857
58,resident,intruder,none,1858,1978
58,resident,intruder,investigation,1979,2040
58,resident,intruder,none,2041,2231
58,resident,intruder,investigation,2232,2353
58,resident,intruder,none,2354,2584
58,resident,intruder,investigation,2585,2611
58,resident,intruder,none,2612,2658
58,resident,intruder,investigation,2659,2699
58,resident,intruder,none,2700,2805
58,resident,intruder,investigation,2806,2817
58,resident,intruder,none,2818,2997
58,resident,intruder,investigation,2998,3008
58,resident,intruder,none,3009,3034
58,resident,intruder,investigation,3035,3063
58,resident,intruder,none,3064,3133
58,resident,intruder,investigation,3134,3352
58,resident,intruder,none,3353,3393
58,resident,intruder,investigation,3394,3417
58,resident,intruder,none,3418,3426
58,resident,intruder,investigation,3427,3488
58,resident,intruder,none,3489,3564
58,resident,intruder,investigation,3565,3589
58,resident,intruder,none,3590,3616
58,resident,intruder,investigation,3617,3629
58,resident,intruder,none,3630,3675
58,resident,intruder,investigation,3676,3691
58,resident,intruder,none,3692,3946
58,resident,intruder,investigation,3947,3951
58,resident,intruder,none,3952,3988
58,resident,intruder,investigation,3989,4091
58,resident,intruder,none,4092,4244
58,resident,intruder,investigation,4245,4255
58,resident,intruder,none,4256,4930
58,resident,intruder,investigation,4931,5081
58,resident,intruder,none,5082,5120
58,resident,intruder,investigation,5121,5146
58,resident,intruder,none,5147,5494
59,intruder,resident,none,0,4754
59,resident,intruder,none,0,0
59,resident,intruder,investigation,1,469
59,resident,intruder,none,470,569
59,resident,intruder,investigation,570,605
59,resident,intruder,none,606,641
59,resident,intruder,investigation,642,650
59,resident,intruder,none,651,757
